customer_id,age,gender,city_tier,tenure_months,subscription_type,contract_type,avg_monthly_spend_usd,website_visits_last_30d,app_sessions_last_30d,support_tickets_last_90d,late_payments_last_12m,discount_usage_rate,email_open_rate,nps_score,products_owned,returns_last_12m,days_since_last_purchase,marketing_channel,estimated_clv_usd,clv_segment,churned,engagement_score,spend_per_tenure,support_intensity,payment_reliability,clv_spend_ratio,recency_bucket,age_group,tenure_category,nps_category,risk_score,high_risk,digital_preference,discount_dependency
CUST100872,21,Female,Tier 2,34,Standard,Quarterly,147.86,8,14,0,2,0.337,0.359,54,5,3,147,Referral,2979.38,Medium,1,22,4.348823529411765,0.0,0.6666666666666667,1.679167230262861,Very Distant,18-25,Established (2-4y),Promoter,2,0,0.6363636363636364,0.21601700000000001
CUST100873,28,Female,Tier 1,55,Standard,Quarterly,125.85,13,18,1,3,0.286,0.846,35,2,2,48,Organic Search,4011.68,High,0,31,2.288181818181818,0.01818181818181818,0.5,2.6563898821348166,Moderate,26-35,Loyal (4y+),Passive,1,0,0.5806451612903226,0.04404400000000001
CUST100874,36,Male,Tier 1,29,Standard,Quarterly,116.83,10,19,1,1,0.576,0.324,32,2,1,38,Social Media,2397.74,Medium,0,29,4.028620689655172,0.034482758620689655,0.8333333333333334,1.710277040714428,Moderate,36-45,Established (2-4y),Passive,0,0,0.6551724137931034,0.38937599999999994
CUST100875,56,Female,Tier 3,38,Basic,Monthly,99.58,19,20,2,0,0.077,0.502,44,5,3,22,Email,2881.18,Medium,0,39,2.6205263157894736,0.05263157894736842,1.0,2.4111099953136503,Recent,55+,Established (2-4y),Passive,0,0,0.5128205128205128,0.038346
CUST100876,30,Female,Tier 1,18,Standard,Quarterly,124.45,11,20,0,2,0.264,0.808,73,3,1,49,Email,2075.83,Medium,0,31,6.913888888888889,0.0,0.6666666666666667,1.3900026784518547,Moderate,26-35,Developing (1-2y),Promoter,1,0,0.6451612903225806,0.05068799999999999
CUST100877,38,Male,Tier 1,71,Basic,Monthly,180.68,9,20,2,0,0.177,0.673,39,5,0,172,Social Media,6231.2,High,1,29,2.544788732394366,0.028169014084507043,1.0,2.8739576415024723,Very Distant,36-45,Loyal (4y+),Passive,1,0,0.6896551724137931,0.057878999999999986
CUST100879,49,Male,Tier 3,1,Standard,Quarterly,96.91,14,14,2,0,0.261,0.428,-25,4,1,32,Organic Search,902.23,Low,0,28,96.91,2.0,1.0,0.7758315275341382,Moderate,46-55,New (<6m),Detractor,1,0,0.5,0.14929200000000004
CUST100881,30,Male,Tier 2,4,Standard,Quarterly,160.04,14,21,4,2,0.263,0.605,34,4,0,99,Referral,1293.92,Medium,1,35,40.01,1.0,0.6666666666666667,0.6737482296092644,Very Distant,26-35,New (<6m),Passive,3,1,0.6,0.103885
CUST100882,31,Male,Tier 2,27,Premium,Quarterly,125.05,11,21,4,0,0.385,0.709,-15,1,2,34,Referral,2307.17,Medium,0,32,4.631481481481481,0.14814814814814814,1.0,1.5374983339997337,Moderate,26-35,Established (2-4y),Detractor,2,0,0.65625,0.11203500000000002
CUST100884,44,Other,Tier 2,59,Standard,Monthly,161.53,18,13,2,0,0.37,0.444,45,3,0,74,Social Media,5762.85,High,0,31,2.7377966101694917,0.03389830508474576,1.0,2.973054540952145,Distant,36-45,Loyal (4y+),Promoter,1,0,0.41935483870967744,0.20572000000000001
CUST100885,56,Female,Tier 1,32,Standard,Monthly,141.64,11,20,1,1,0.09,0.517,35,4,0,51,Email,3470.18,High,0,31,4.42625,0.03125,0.8333333333333334,2.041666666666667,Moderate,55+,Established (2-4y),Passive,0,0,0.6451612903225806,0.043469999999999995
CUST100886,42,Other,Tier 1,33,Standard,Annual,67.12,19,13,2,1,0.543,0.696,54,1,0,71,Paid Ads,1403.48,Medium,0,32,2.033939393939394,0.06060606060606061,0.8333333333333334,1.7425009932459277,Distant,36-45,Established (2-4y),Promoter,1,0,0.40625,0.16507200000000002
CUST100887,32,Female,Tier 2,28,Standard,Quarterly,189.75,11,14,1,1,0.439,0.617,-41,5,3,82,Email,4509.72,High,0,25,6.776785714285714,0.03571428571428571,0.8333333333333334,1.9805533596837945,Distant,26-35,Established (2-4y),Detractor,2,0,0.56,0.168137
CUST100888,42,Female,Tier 3,55,Basic,Monthly,178.56,13,17,2,1,0.628,0.309,62,4,3,47,Referral,6387.09,High,0,30,3.2465454545454544,0.03636363636363636,0.8333333333333334,2.980832773297491,Moderate,36-45,Loyal (4y+),Promoter,0,0,0.5666666666666667,0.43394800000000006
CUST100889,48,Female,Tier 1,60,Standard,Monthly,117.86,13,17,3,1,0.332,0.667,62,5,1,39,Paid Ads,4749.76,High,0,30,1.9643333333333333,0.05,0.8333333333333334,3.3583347474404666,Moderate,46-55,Loyal (4y+),Promoter,1,0,0.5666666666666667,0.11055599999999999
CUST100890,45,Male,Tier 1,70,Basic,Quarterly,52.82,12,21,1,0,0.647,0.559,-7,3,4,18,Referral,2153.65,Medium,0,33,0.7545714285714286,0.014285714285714285,1.0,3.3977817745803356,Recent,36-45,Loyal (4y+),Detractor,1,0,0.6363636363636364,0.285327
CUST100892,48,Male,Tier 1,34,Basic,Monthly,126.44,10,24,1,2,0.483,0.483,82,2,1,22,Referral,2153.27,Medium,1,34,3.7188235294117646,0.029411764705882353,0.6666666666666667,1.4191645576294423,Recent,46-55,Established (2-4y),Promoter,1,0,0.7058823529411765,0.249711
CUST100893,49,Male,Tier 3,56,Premium,Monthly,83.42,17,16,1,1,0.489,0.288,-5,5,0,82,Email,3189.42,High,0,33,1.4896428571428573,0.017857142857142856,0.8333333333333334,3.1861064492927356,Distant,46-55,Loyal (4y+),Detractor,3,1,0.48484848484848486,0.348168
CUST100894,51,Male,Tier 2,13,Standard,Annual,37.73,11,13,5,0,0.096,0.777,35,4,1,106,Organic Search,573.12,Low,0,24,2.902307692307692,0.38461538461538464,1.0,1.2658362046117149,Very Distant,46-55,Developing (1-2y),Passive,2,0,0.5416666666666666,0.021407999999999996
CUST100895,43,Male,Tier 2,56,Standard,Monthly,43.93,15,12,0,1,0.344,0.61,38,3,3,22,Email,1506.21,Medium,0,27,0.7844642857142857,0.0,0.8333333333333334,2.8572160254951062,Recent,36-45,Loyal (4y+),Passive,0,0,0.4444444444444444,0.13416
CUST100898,49,Female,Tier 2,43,Basic,Quarterly,178.26,17,17,2,3,0.34,0.582,71,4,2,12,Referral,5328.19,High,0,34,4.145581395348837,0.046511627906976744,0.5,2.490832678858596,Very Recent,46-55,Established (2-4y),Promoter,1,0,0.5,0.14212000000000002
CUST100899,27,Female,Tier 2,39,Basic,Monthly,136.79,20,13,3,0,0.412,0.421,8,3,2,132,Email,2709.47,Medium,1,33,3.5074358974358972,0.07692307692307693,1.0,1.6506262641031264,Very Distant,26-35,Established (2-4y),Detractor,2,0,0.3939393939393939,0.23854799999999998
CUST100900,40,Female,Tier 2,61,Standard,Monthly,97.84,11,8,2,0,0.197,0.848,83,3,1,24,Email,3581.27,High,0,19,1.6039344262295083,0.03278688524590164,1.0,3.050277664213682,Recent,36-45,Loyal (4y+),Promoter,0,0,0.42105263157894735,0.029944000000000005
CUST100901,32,Female,Tier 3,42,Standard,Monthly,132.1,9,17,2,0,0.444,0.426,42,3,0,47,Paid Ads,3672.38,High,0,26,3.145238095238095,0.047619047619047616,1.0,2.316666666666667,Moderate,26-35,Established (2-4y),Passive,0,0,0.6538461538461539,0.254856
CUST100902,36,Female,Tier 2,18,Standard,Monthly,128.08,10,16,2,1,0.321,0.467,10,4,2,11,Organic Search,2259.33,Medium,0,26,7.115555555555556,0.1111111111111111,0.8333333333333334,1.4699992192379763,Very Recent,36-45,Developing (1-2y),Detractor,0,0,0.6153846153846154,0.17109299999999997
CUST100903,50,Other,Tier 1,23,Basic,Annual,148.28,11,17,3,0,0.451,0.381,33,5,1,80,Email,2355.8,Medium,1,28,6.44695652173913,0.13043478260869565,1.0,1.3239591763330636,Distant,46-55,Developing (1-2y),Passive,2,0,0.6071428571428571,0.279169
CUST100904,38,Male,Tier 3,54,Basic,Monthly,113.2,17,16,2,2,0.383,0.46,-9,3,0,41,Referral,3776.35,High,0,33,2.0962962962962965,0.037037037037037035,0.6666666666666667,2.7799985276796226,Moderate,36-45,Loyal (4y+),Detractor,2,0,0.48484848484848486,0.20682
CUST100905,37,Female,Tier 1,30,Standard,Quarterly,161.63,9,16,0,0,0.24,0.635,44,2,0,52,Paid Ads,3387.76,High,0,25,5.387666666666666,0.0,1.0,1.7466641918785706,Moderate,36-45,Established (2-4y),Passive,0,0,0.64,0.0876
CUST100906,21,Male,Tier 1,58,Premium,Annual,152.1,9,22,1,2,0.314,0.582,27,6,0,53,Paid Ads,6280.72,High,0,31,2.622413793103448,0.017241379310344827,0.6666666666666667,3.4411133026517646,Moderate,18-25,Loyal (4y+),Passive,1,0,0.7096774193548387,0.131252
CUST100907,44,Female,Tier 1,68,Standard,Monthly,118.72,6,23,4,1,0.444,0.881,20,2,2,24,Organic Search,4458.33,High,0,29,1.7458823529411764,0.058823529411764705,0.8333333333333334,3.1294432277628035,Recent,36-45,Loyal (4y+),Detractor,1,0,0.7931034482758621,0.052836
CUST100908,43,Female,Tier 1,67,Standard,Monthly,109.63,7,21,2,2,0.213,0.477,-8,5,1,29,Paid Ads,3610.94,High,1,28,1.6362686567164177,0.029850746268656716,0.6666666666666667,2.74479309191523,Recent,36-45,Loyal (4y+),Detractor,2,0,0.75,0.111399
CUST100909,60,Male,Tier 2,71,Standard,Monthly,156.39,10,18,2,1,0.464,0.422,30,2,0,20,Referral,6077.84,High,0,28,2.202676056338028,0.028169014084507043,0.8333333333333334,3.2386128695355634,Recent,55+,Loyal (4y+),Passive,0,0,0.6428571428571429,0.26819200000000004
CUST100910,33,Male,Tier 2,18,Basic,Annual,82.89,13,20,1,0,0.225,0.945,38,3,1,61,Referral,1382.61,Medium,0,33,4.605,0.05555555555555555,1.0,1.3900048256725779,Distant,26-35,Developing (1-2y),Passive,1,0,0.6060606060606061,0.012375000000000011
CUST100911,38,Female,Tier 3,7,Premium,Annual,47.2,15,19,0,1,0.466,0.605,-6,5,0,52,Referral,609.67,Low,0,34,6.742857142857143,0.0,0.8333333333333334,1.0763947740112991,Moderate,36-45,Early (6-12m),Detractor,1,0,0.5588235294117647,0.18407
CUST100912,39,Other,Tier 2,40,Standard,Monthly,46.95,10,13,3,1,0.517,0.841,62,8,1,48,Paid Ads,1624.78,Medium,0,23,1.17375,0.075,0.8333333333333334,2.8838835640752567,Moderate,36-45,Established (2-4y),Promoter,1,0,0.5652173913043478,0.08220300000000001
CUST100913,53,Male,Tier 2,70,Basic,Quarterly,79.16,14,20,1,1,0.17,0.737,40,2,0,74,Social Media,3041.85,High,0,34,1.1308571428571428,0.014285714285714285,0.8333333333333334,3.2022170288024254,Distant,46-55,Loyal (4y+),Passive,1,0,0.5882352941176471,0.04471000000000001
CUST100914,35,Male,Tier 1,65,Standard,Quarterly,144.68,10,15,1,1,0.362,0.611,8,2,1,59,Referral,5243.69,High,0,25,2.225846153846154,0.015384615384615385,0.8333333333333334,3.020280388904248,Moderate,26-35,Loyal (4y+),Detractor,0,0,0.6,0.140818
CUST100915,39,Male,Tier 1,68,Basic,Annual,95.97,14,23,3,2,0.444,0.312,29,2,1,44,Paid Ads,3603.99,High,0,37,1.4113235294117648,0.04411764705882353,0.6666666666666667,3.1294414921329583,Moderate,36-45,Loyal (4y+),Passive,2,0,0.6216216216216216,0.30547199999999997
CUST100916,43,Male,Tier 2,49,Premium,Monthly,124.2,7,20,3,0,0.463,0.316,55,5,2,75,Organic Search,4299.39,High,0,27,2.5346938775510206,0.061224489795918366,1.0,2.8847222222222224,Distant,36-45,Loyal (4y+),Promoter,2,0,0.7407407407407407,0.316692
CUST100917,38,Female,Tier 2,52,Basic,Monthly,92.71,9,18,0,2,0.356,0.698,70,4,3,32,Referral,3179.95,High,0,27,1.7828846153846152,0.0,0.6666666666666667,2.858330636752598,Moderate,36-45,Loyal (4y+),Promoter,1,0,0.6666666666666666,0.10751200000000001
CUST100918,31,Female,Tier 3,29,Standard,Annual,93.07,8,9,2,0,0.105,0.665,76,1,1,18,Email,1793.46,Medium,0,17,3.209310344827586,0.06896551724137931,1.0,1.605834318255077,Recent,26-35,Established (2-4y),Promoter,0,0,0.5294117647058824,0.035175
CUST100920,48,Female,Tier 1,9,Standard,Monthly,110.86,8,22,2,1,0.414,0.573,-5,3,1,31,Social Media,1040.14,Low,1,30,12.317777777777778,0.2222222222222222,0.8333333333333334,0.7818720307895846,Moderate,46-55,Early (6-12m),Detractor,1,0,0.7333333333333333,0.17677800000000002
CUST100921,25,Male,Tier 2,47,Standard,Monthly,107.12,5,5,2,0,0.441,0.225,12,3,1,92,Email,3226.1,High,0,10,2.279148936170213,0.0425531914893617,1.0,2.5097242967388596,Very Distant,18-25,Established (2-4y),Detractor,2,0,0.5,0.341775
CUST100922,37,Female,Tier 1,42,Standard,Monthly,133.57,12,19,1,2,0.406,0.325,-7,3,2,73,Social Media,2784.93,Medium,1,31,3.180238095238095,0.023809523809523808,0.6666666666666667,1.737497192483342,Distant,36-45,Established (2-4y),Detractor,3,1,0.6129032258064516,0.27405
CUST100923,28,Other,Tier 1,51,Standard,Monthly,127.95,15,17,0,2,0.579,0.659,63,4,4,26,Organic Search,4325.99,High,0,32,2.5088235294117647,0.0,0.6666666666666667,2.817500325648039,Recent,26-35,Loyal (4y+),Promoter,1,0,0.53125,0.19743899999999998
CUST100924,49,Male,Tier 2,56,Premium,Annual,106.13,11,22,3,0,0.369,0.486,27,4,1,23,Paid Ads,3848.27,High,0,33,1.8951785714285714,0.05357142857142857,1.0,3.021663682904614,Recent,46-55,Loyal (4y+),Passive,1,0,0.6666666666666666,0.189666
CUST100925,19,Male,Tier 1,51,Basic,Monthly,47.23,19,14,2,1,0.396,0.674,67,3,0,32,Paid Ads,1132.46,Low,1,33,0.926078431372549,0.0392156862745098,0.8333333333333334,1.9981297198108547,Moderate,18-25,Loyal (4y+),Promoter,0,0,0.42424242424242425,0.129096
CUST100926,30,Male,Tier 2,70,Basic,Monthly,163.18,13,20,2,0,0.224,0.581,-8,2,0,45,Email,6270.46,High,0,33,2.3311428571428574,0.02857142857142857,1.0,3.2022204518527597,Moderate,26-35,Loyal (4y+),Detractor,1,0,0.6060606060606061,0.09385600000000001
CUST100927,40,Male,Tier 1,20,Basic,Quarterly,111.17,10,18,2,0,0.466,0.527,13,5,0,47,Paid Ads,2182.64,Medium,0,28,5.5585,0.1,1.0,1.6361128601841024,Moderate,36-45,Developing (1-2y),Detractor,0,0,0.6428571428571429,0.220418
CUST100930,30,Female,Tier 3,72,Standard,Quarterly,155.87,13,24,0,2,0.265,0.529,52,2,1,29,Organic Search,6125.69,High,0,37,2.164861111111111,0.0,0.6666666666666667,3.2749994653664376,Recent,26-35,Loyal (4y+),Promoter,1,0,0.6486486486486487,0.124815
CUST100932,20,Female,Tier 2,54,Basic,Quarterly,114.9,8,17,1,1,0.122,0.44,19,4,3,42,Organic Search,4053.67,High,0,25,2.1277777777777778,0.018518518518518517,0.8333333333333334,2.939998549463301,Moderate,18-25,Loyal (4y+),Detractor,0,0,0.68,0.06832
CUST100933,18,Male,Tier 1,24,Basic,Quarterly,114.48,17,16,0,3,0.039,0.744,59,2,0,76,Organic Search,2099.56,Medium,0,33,4.7700000000000005,0.0,0.5,1.5283310039599347,Distant,18-25,Developing (1-2y),Promoter,2,0,0.48484848484848486,0.009984
CUST100934,41,Male,Tier 3,47,Basic,Monthly,125.81,8,17,4,1,0.486,0.831,63,2,0,80,Organic Search,2678.18,Medium,1,25,2.6768085106382977,0.0851063829787234,0.8333333333333334,1.773958084942903,Distant,36-45,Established (2-4y),Promoter,2,0,0.68,0.08213400000000001
CUST100936,25,Female,Tier 2,63,Basic,Monthly,192.01,13,17,3,0,0.528,0.846,37,6,1,34,Email,8450.36,High,0,30,3.0477777777777777,0.047619047619047616,1.0,3.667499956599483,Moderate,18-25,Loyal (4y+),Passive,1,0,0.5666666666666667,0.08131200000000002
CUST100937,44,Other,Tier 2,57,Basic,Quarterly,226.3,7,18,2,2,0.442,0.648,6,4,2,18,Paid Ads,8316.52,High,0,25,3.9701754385964914,0.03508771929824561,0.6666666666666667,3.062498158786272,Recent,36-45,Loyal (4y+),Detractor,1,0,0.72,0.155584
CUST100938,39,Male,Tier 3,55,Premium,Monthly,128.06,18,13,2,0,0.506,0.464,62,2,1,28,Organic Search,4082.13,High,0,31,2.3283636363636364,0.03636363636363636,1.0,2.6563915352178666,Recent,36-45,Loyal (4y+),Promoter,0,0,0.41935483870967744,0.271216
CUST100939,30,Male,Tier 1,60,Premium,Annual,20.0,13,16,1,0,0.529,0.352,-2,6,0,42,Paid Ads,847.6,Low,0,29,0.3333333333333333,0.016666666666666666,1.0,3.5316666666666667,Moderate,26-35,Loyal (4y+),Detractor,1,0,0.5517241379310345,0.34279200000000004
CUST100940,22,Male,Tier 1,62,Basic,Quarterly,72.17,11,12,0,3,0.325,0.783,-13,4,3,27,Social Media,2121.8,Medium,1,23,1.1640322580645162,0.0,0.5,2.4500023093621546,Recent,18-25,Loyal (4y+),Detractor,2,0,0.5217391304347826,0.07052499999999999
CUST100941,46,Female,Tier 1,30,Basic,Quarterly,196.52,11,22,1,1,0.549,0.309,38,1,1,37,Referral,3867.51,High,0,33,6.550666666666667,0.03333333333333333,0.8333333333333334,1.639998473437818,Moderate,46-55,Established (2-4y),Passive,0,0,0.6666666666666666,0.37935900000000006
CUST100942,43,Female,Tier 3,22,Basic,Monthly,147.34,14,16,2,0,0.412,0.618,20,6,1,123,Social Media,2401.64,Medium,1,30,6.697272727272727,0.09090909090909091,1.0,1.3583322021627982,Very Distant,36-45,Developing (1-2y),Detractor,1,0,0.5333333333333333,0.157384
CUST100943,35,Female,Tier 2,29,Standard,Monthly,134.17,9,25,3,1,0.623,0.588,52,3,0,40,Referral,2191.33,Medium,1,34,4.626551724137931,0.10344827586206896,0.8333333333333334,1.36104071948523,Moderate,26-35,Established (2-4y),Promoter,1,0,0.7352941176470589,0.256676
CUST100944,56,Male,Tier 3,41,Premium,Quarterly,107.49,11,23,2,0,0.146,0.524,46,5,0,61,Social Media,3276.65,High,0,34,2.6217073170731706,0.04878048780487805,1.0,2.5402750643470715,Distant,55+,Established (2-4y),Promoter,1,0,0.6764705882352942,0.06949599999999999
CUST100946,19,Male,Tier 1,65,Basic,Monthly,190.5,12,14,2,2,0.308,0.452,43,2,2,116,Paid Ads,5178.27,High,1,26,2.9307692307692306,0.03076923076923077,0.6666666666666667,2.265209973753281,Very Distant,18-25,Loyal (4y+),Passive,2,0,0.5384615384615384,0.16878400000000002
CUST100947,28,Male,Tier 1,31,Standard,Annual,77.96,8,19,2,0,0.423,0.514,62,3,3,64,Email,1769.95,Medium,0,27,2.514838709677419,0.06451612903225806,1.0,1.8919424491192065,Distant,26-35,Established (2-4y),Promoter,1,0,0.7037037037037037,0.20557799999999998
CUST100948,35,Male,Tier 3,30,Standard,Annual,147.82,15,17,1,0,0.567,0.621,8,3,1,5,Social Media,3287.52,High,0,32,4.927333333333333,0.03333333333333333,1.0,1.8533351373291842,Very Recent,26-35,Established (2-4y),Detractor,0,0,0.53125,0.21489299999999997
CUST100949,39,Male,Tier 2,18,Basic,Monthly,56.47,14,17,0,0,0.246,0.601,52,3,2,55,Social Media,706.44,Low,1,31,3.1372222222222224,0.0,1.0,1.042500442712945,Moderate,36-45,Developing (1-2y),Promoter,0,0,0.5483870967741935,0.098154
CUST100950,33,Other,Tier 3,17,Standard,Annual,105.31,12,23,1,1,0.412,0.791,24,2,1,23,Referral,1609.49,Medium,0,35,6.194705882352942,0.058823529411764705,0.8333333333333334,1.2736128256259298,Recent,26-35,Developing (1-2y),Passive,0,0,0.6571428571428571,0.08610799999999998
CUST100953,52,Male,Tier 2,56,Standard,Monthly,98.42,13,17,2,1,0.638,0.597,75,6,2,80,Organic Search,3957.14,High,0,30,1.7575,0.03571428571428571,0.8333333333333334,3.350555442660706,Distant,46-55,Loyal (4y+),Promoter,1,0,0.5666666666666667,0.257114
CUST100956,40,Female,Tier 3,56,Premium,Monthly,46.41,12,25,1,0,0.58,0.719,51,5,4,81,Paid Ads,1774.41,Medium,0,37,0.82875,0.017857142857142856,1.0,3.1861129067011422,Distant,36-45,Loyal (4y+),Promoter,1,0,0.6756756756756757,0.16298
CUST100958,42,Male,Tier 2,57,Standard,Quarterly,96.0,11,18,1,3,0.267,0.697,10,4,1,5,Organic Search,2646.0,Medium,1,29,1.6842105263157894,0.017543859649122806,0.5,2.296875,Very Recent,36-45,Loyal (4y+),Detractor,1,0,0.6206896551724138,0.08090100000000001
CUST100959,41,Female,Tier 1,44,Standard,Quarterly,146.79,13,16,2,0,0.415,0.644,100,2,1,32,Paid Ads,3974.09,High,0,29,3.3361363636363635,0.045454545454545456,1.0,2.2561084996707317,Moderate,36-45,Established (2-4y),Promoter,0,0,0.5517241379310345,0.14773999999999998
CUST100961,51,Male,Tier 3,1,Premium,Annual,168.94,11,14,4,0,0.77,0.853,84,2,2,51,Paid Ads,1401.64,Medium,0,25,168.94,4.0,1.0,0.6913894479302317,Moderate,46-55,New (<6m),Promoter,1,0,0.56,0.11319000000000001
CUST100963,44,Male,Tier 2,70,Premium,Monthly,83.6,7,17,2,1,0.425,0.407,50,2,2,26,Paid Ads,3212.47,High,0,24,1.1942857142857142,0.02857142857142857,0.8333333333333334,3.2022228867623603,Recent,36-45,Loyal (4y+),Promoter,0,0,0.7083333333333334,0.252025
CUST100964,35,Female,Tier 2,37,Premium,Monthly,139.19,10,14,5,1,0.073,0.6,29,5,1,50,Social Media,2966.49,Medium,1,24,3.7618918918918918,0.13513513513513514,0.8333333333333334,1.7760435376104604,Moderate,26-35,Established (2-4y),Passive,1,0,0.5833333333333334,0.0292
CUST100965,52,Male,Tier 2,65,Standard,Monthly,139.89,11,16,3,2,0.137,0.389,53,5,2,100,Paid Ads,4499.21,High,1,27,2.152153846153846,0.046153846153846156,0.6666666666666667,2.680207067457765,Very Distant,46-55,Loyal (4y+),Promoter,3,1,0.5925925925925926,0.083707
CUST100966,29,Male,Tier 3,51,Basic,Annual,216.22,12,16,2,2,0.501,0.702,-7,2,0,24,Organic Search,6514.71,High,0,28,4.239607843137255,0.0392156862745098,0.6666666666666667,2.510833872907224,Recent,26-35,Loyal (4y+),Detractor,2,0,0.5714285714285714,0.14929800000000001
CUST100967,56,Male,Tier 1,1,Premium,Monthly,74.16,12,17,1,1,0.427,0.781,-10,2,0,54,Referral,615.28,Low,0,29,74.16,1.0,0.8333333333333334,0.6913879899316793,Moderate,55+,New (<6m),Detractor,1,0,0.5862068965517241,0.09351299999999999
CUST100968,36,Female,Tier 1,21,Premium,Quarterly,167.57,10,18,1,2,0.595,0.399,53,4,2,148,Organic Search,2401.7,Medium,1,28,7.979523809523809,0.047619047619047616,0.6666666666666667,1.1943764794812117,Very Distant,36-45,Developing (1-2y),Promoter,2,0,0.6428571428571429,0.357595
CUST100969,20,Female,Tier 1,53,Basic,Monthly,131.75,14,13,0,0,0.098,0.184,-18,3,0,59,Organic Search,3250.6,High,1,27,2.4858490566037736,0.0,1.0,2.0560404807084125,Moderate,18-25,Loyal (4y+),Detractor,2,0,0.48148148148148145,0.07996800000000001
CUST100970,37,Male,Tier 2,16,Premium,Monthly,41.19,12,16,1,2,0.404,0.288,-1,4,0,43,Paid Ads,686.23,Low,0,28,2.574375,0.0625,0.6666666666666667,1.3883426397993042,Moderate,36-45,Developing (1-2y),Detractor,3,1,0.5714285714285714,0.287648
CUST100971,29,Male,Tier 1,61,Basic,Annual,90.35,12,19,1,1,0.279,0.831,29,6,0,66,Organic Search,3878.12,High,0,31,1.4811475409836066,0.01639344262295082,0.8333333333333334,3.576941523704114,Distant,26-35,Loyal (4y+),Passive,1,0,0.6129032258064516,0.04715100000000001
CUST100973,29,Female,Tier 3,40,Standard,Monthly,38.3,18,16,1,0,0.047,0.66,-1,1,2,52,Social Media,683.08,Low,1,34,0.9574999999999999,0.025,1.0,1.4862489120974762,Moderate,26-35,Established (2-4y),Detractor,1,0,0.47058823529411764,0.015979999999999998
CUST100974,31,Female,Tier 3,26,Standard,Monthly,21.67,15,19,2,2,0.189,0.486,20,3,2,122,Paid Ads,331.33,Low,1,34,0.8334615384615385,0.07692307692307693,0.6666666666666667,1.2741501307491154,Very Distant,26-35,Established (2-4y),Detractor,2,0,0.5588235294117647,0.097146
CUST100976,31,Male,Tier 1,64,Basic,Monthly,126.66,11,12,2,0,0.383,0.259,-7,3,1,31,Paid Ads,4812.24,High,0,23,1.9790625,0.03125,1.0,3.1661140060003157,Moderate,26-35,Loyal (4y+),Detractor,2,0,0.5217391304347826,0.283803
CUST100977,18,Female,Tier 3,43,Premium,Annual,93.19,11,23,3,0,0.344,0.789,70,3,1,60,Organic Search,2633.86,Medium,0,34,2.167209302325581,0.06976744186046512,1.0,2.355277747970097,Moderate,18-25,Established (2-4y),Promoter,2,0,0.6764705882352942,0.07258399999999998
CUST100978,19,Female,Tier 1,17,Basic,Quarterly,87.1,16,17,2,0,0.534,0.33,59,2,0,43,Paid Ads,1331.18,Medium,0,33,5.123529411764705,0.11764705882352941,1.0,1.2736127057022582,Moderate,18-25,Developing (1-2y),Promoter,0,0,0.5151515151515151,0.35778
CUST100979,44,Male,Tier 1,59,Basic,Monthly,88.65,13,18,1,1,0.401,0.588,95,2,0,94,Referral,2980.71,Medium,0,31,1.502542372881356,0.01694915254237288,0.8333333333333334,2.8019458544839253,Very Distant,36-45,Loyal (4y+),Promoter,1,0,0.5806451612903226,0.16521200000000003
CUST100980,45,Female,Tier 1,23,Basic,Annual,50.91,7,10,3,1,0.174,0.848,49,2,0,85,Organic Search,911.46,Low,0,17,2.213478260869565,0.13043478260869565,0.8333333333333334,1.4919465723826362,Distant,36-45,Developing (1-2y),Promoter,2,0,0.5882352941176471,0.026448000000000003
CUST100982,25,Male,Tier 1,44,Premium,Monthly,33.08,17,24,3,0,0.409,0.366,20,6,1,67,Email,1114.35,Low,0,41,0.7518181818181818,0.06818181818181818,1.0,2.8072097944377266,Distant,18-25,Established (2-4y),Detractor,2,0,0.5853658536585366,0.259306
CUST100983,35,Male,Tier 3,53,Standard,Monthly,168.44,6,17,2,1,0.358,0.748,27,2,0,37,Social Media,3916.65,High,1,23,3.17811320754717,0.03773584905660377,0.8333333333333334,1.9377077891237235,Moderate,26-35,Loyal (4y+),Passive,0,0,0.7391304347826086,0.09021599999999999
CUST100984,36,Female,Tier 2,71,Premium,Quarterly,191.15,10,27,0,0,0.49,0.452,44,4,1,56,Organic Search,8336.05,High,0,37,2.692253521126761,0.0,1.0,3.6341660127299673,Moderate,36-45,Loyal (4y+),Passive,0,0,0.7297297297297297,0.26852000000000004
CUST100986,53,Male,Tier 1,46,Standard,Monthly,93.89,16,18,1,0,0.145,0.334,47,6,2,100,Organic Search,2448.65,Medium,1,34,2.041086956521739,0.021739130434782608,1.0,2.1733322682571803,Very Distant,46-55,Established (2-4y),Promoter,1,0,0.5294117647058824,0.09656999999999999
CUST100988,34,Male,Tier 2,16,Standard,Monthly,107.15,8,17,3,1,0.236,0.242,19,2,0,66,Email,1193.12,Low,1,25,6.696875,0.1875,0.8333333333333334,0.927920360864831,Distant,26-35,Developing (1-2y),Detractor,3,1,0.68,0.178888
CUST100990,38,Male,Tier 2,19,Standard,Quarterly,94.02,16,11,0,0,0.163,0.234,-11,6,3,54,Referral,1890.12,Medium,0,27,4.948421052631579,0.0,1.0,1.6752818549244841,Moderate,36-45,Developing (1-2y),Detractor,2,0,0.4074074074074074,0.12485800000000001
