customer_id,age,age_group_18-25,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,app_sessions_last_30d,avg_monthly_spend_usd,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,clv_segment_High,clv_segment_Low,clv_segment_Medium,clv_spend_ratio,contract_type_Annual,contract_type_Monthly,contract_type_Quarterly,days_since_last_purchase,digital_preference,discount_dependency,discount_usage_rate,email_open_rate,engagement_score,estimated_clv_usd,gender_Female,gender_Male,gender_Other,high_risk,late_payments_last_12m,marketing_channel_Email,marketing_channel_Organic Search,marketing_channel_Paid Ads,marketing_channel_Referral,marketing_channel_Social Media,nps_category_Detractor,nps_category_Passive,nps_category_Promoter,nps_score,payment_reliability,products_owned,recency_bucket_Distant,recency_bucket_Moderate,recency_bucket_Recent,recency_bucket_Very Distant,recency_bucket_Very Recent,returns_last_12m,risk_score,spend_per_tenure,subscription_type_Basic,subscription_type_Premium,subscription_type_Standard,support_intensity,support_tickets_last_90d,tenure_category_Developing (1-2y),tenure_category_Early (6-12m),tenure_category_Established (2-4y),tenure_category_Loyal (4y+),tenure_category_New (<6m),tenure_months,website_visits_last_30d,churned
CUST100876,30,False,True,False,False,False,20,124.45,True,False,False,False,False,True,1.3900026784518547,False,False,True,49,0.6451612903225806,0.05068799999999999,0.264,0.808,31,2075.83,True,False,False,0,2,True,False,False,False,False,False,False,True,73,0.6666666666666667,3,False,True,False,False,False,1,1,6.913888888888889,False,False,True,0.0,0,True,False,False,False,False,18,11,0
CUST100877,38,False,False,True,False,False,20,180.68,True,False,False,True,False,False,2.8739576415024723,False,True,False,172,0.6896551724137931,0.057878999999999986,0.177,0.673,29,6231.2,False,True,False,0,0,False,False,False,False,True,False,True,False,39,1.0,5,False,False,False,True,False,0,1,2.544788732394366,True,False,False,0.028169014084507043,2,False,False,False,True,False,71,9,1
CUST100879,49,False,False,False,True,False,14,96.91,False,False,True,False,True,False,0.7758315275341382,False,False,True,32,0.5,0.14929200000000004,0.261,0.428,28,902.23,False,True,False,0,0,False,True,False,False,False,True,False,False,-25,1.0,4,False,True,False,False,False,1,1,96.91,False,False,True,2.0,2,False,False,False,False,True,1,14,0
CUST100881,30,False,True,False,False,False,21,160.04,False,True,False,False,False,True,0.6737482296092644,False,False,True,99,0.6,0.103885,0.263,0.605,35,1293.92,False,True,False,1,2,False,False,False,True,False,False,True,False,34,0.6666666666666667,4,False,False,False,True,False,0,3,40.01,False,False,True,1.0,4,False,False,False,False,True,4,14,1
CUST100882,31,False,True,False,False,False,21,125.05,False,True,False,False,False,True,1.5374983339997337,False,False,True,34,0.65625,0.11203500000000002,0.385,0.709,32,2307.17,False,True,False,0,0,False,False,False,True,False,True,False,False,-15,1.0,1,False,True,False,False,False,2,2,4.631481481481481,False,True,False,0.14814814814814814,4,False,False,True,False,False,27,11,0
CUST100884,44,False,False,True,False,False,13,161.53,False,True,False,True,False,False,2.973054540952145,False,True,False,74,0.41935483870967744,0.20572000000000001,0.37,0.444,31,5762.85,False,False,True,0,0,False,False,False,False,True,False,False,True,45,1.0,3,True,False,False,False,False,0,1,2.7377966101694917,False,False,True,0.03389830508474576,2,False,False,False,True,False,59,18,0
CUST100885,56,False,False,False,False,True,20,141.64,True,False,False,True,False,False,2.041666666666667,False,True,False,51,0.6451612903225806,0.043469999999999995,0.09,0.517,31,3470.18,True,False,False,0,1,True,False,False,False,False,False,True,False,35,0.8333333333333334,4,False,True,False,False,False,0,0,4.42625,False,False,True,0.03125,1,False,False,True,False,False,32,11,0
CUST100886,42,False,False,True,False,False,13,67.12,True,False,False,False,False,True,1.7425009932459277,True,False,False,71,0.40625,0.16507200000000002,0.543,0.696,32,1403.48,False,False,True,0,1,False,False,True,False,False,False,False,True,54,0.8333333333333334,1,True,False,False,False,False,0,1,2.033939393939394,False,False,True,0.06060606060606061,2,False,False,True,False,False,33,19,0
CUST100887,32,False,True,False,False,False,14,189.75,False,True,False,True,False,False,1.9805533596837945,False,False,True,82,0.56,0.168137,0.439,0.617,25,4509.72,True,False,False,0,1,True,False,False,False,False,True,False,False,-41,0.8333333333333334,5,True,False,False,False,False,3,2,6.776785714285714,False,False,True,0.03571428571428571,1,False,False,True,False,False,28,11,0
CUST100888,42,False,False,True,False,False,17,178.56,False,False,True,True,False,False,2.980832773297491,False,True,False,47,0.5666666666666667,0.43394800000000006,0.628,0.309,30,6387.09,True,False,False,0,1,False,False,False,True,False,False,False,True,62,0.8333333333333334,4,False,True,False,False,False,3,0,3.2465454545454544,True,False,False,0.03636363636363636,2,False,False,False,True,False,55,13,0
CUST100889,48,False,False,False,True,False,17,117.86,True,False,False,True,False,False,3.3583347474404666,False,True,False,39,0.5666666666666667,0.11055599999999999,0.332,0.667,30,4749.76,True,False,False,0,1,False,False,True,False,False,False,False,True,62,0.8333333333333334,5,False,True,False,False,False,1,1,1.9643333333333333,False,False,True,0.05,3,False,False,False,True,False,60,13,0
CUST100890,45,False,False,True,False,False,21,52.82,True,False,False,False,False,True,3.3977817745803356,False,False,True,18,0.6363636363636364,0.285327,0.647,0.559,33,2153.65,False,True,False,0,0,False,False,False,True,False,True,False,False,-7,1.0,3,False,False,True,False,False,4,1,0.7545714285714286,True,False,False,0.014285714285714285,1,False,False,False,True,False,70,12,0
CUST100892,48,False,False,False,True,False,24,126.44,True,False,False,False,False,True,1.4191645576294423,False,True,False,22,0.7058823529411765,0.249711,0.483,0.483,34,2153.27,False,True,False,0,2,False,False,False,True,False,False,False,True,82,0.6666666666666667,2,False,False,True,False,False,1,1,3.7188235294117646,True,False,False,0.029411764705882353,1,False,False,True,False,False,34,10,1
CUST100893,49,False,False,False,True,False,16,83.42,False,False,True,True,False,False,3.1861064492927356,False,True,False,82,0.48484848484848486,0.348168,0.489,0.288,33,3189.42,False,True,False,1,1,True,False,False,False,False,True,False,False,-5,0.8333333333333334,5,True,False,False,False,False,0,3,1.4896428571428573,False,True,False,0.017857142857142856,1,False,False,False,True,False,56,17,0
CUST100894,51,False,False,False,True,False,13,37.73,False,True,False,False,True,False,1.2658362046117149,True,False,False,106,0.5416666666666666,0.021407999999999996,0.096,0.777,24,573.12,False,True,False,0,0,False,True,False,False,False,False,True,False,35,1.0,4,False,False,False,True,False,1,2,2.902307692307692,False,False,True,0.38461538461538464,5,True,False,False,False,False,13,11,0
CUST100895,43,False,False,True,False,False,12,43.93,False,True,False,False,False,True,2.8572160254951062,False,True,False,22,0.4444444444444444,0.13416,0.344,0.61,27,1506.21,False,True,False,0,1,True,False,False,False,False,False,True,False,38,0.8333333333333334,3,False,False,True,False,False,3,0,0.7844642857142857,False,False,True,0.0,0,False,False,False,True,False,56,15,0
CUST100898,49,False,False,False,True,False,17,178.26,False,True,False,True,False,False,2.490832678858596,False,False,True,12,0.5,0.14212000000000002,0.34,0.582,34,5328.19,True,False,False,0,3,False,False,False,True,False,False,False,True,71,0.5,4,False,False,False,False,True,2,1,4.145581395348837,True,False,False,0.046511627906976744,2,False,False,True,False,False,43,17,0
CUST100899,27,False,True,False,False,False,13,136.79,False,True,False,False,False,True,1.6506262641031264,False,True,False,132,0.3939393939393939,0.23854799999999998,0.412,0.421,33,2709.47,True,False,False,0,0,True,False,False,False,False,True,False,False,8,1.0,3,False,False,False,True,False,2,2,3.5074358974358972,True,False,False,0.07692307692307693,3,False,False,True,False,False,39,20,1
CUST100900,40,False,False,True,False,False,8,97.84,False,True,False,True,False,False,3.050277664213682,False,True,False,24,0.42105263157894735,0.029944000000000005,0.197,0.848,19,3581.27,True,False,False,0,0,True,False,False,False,False,False,False,True,83,1.0,3,False,False,True,False,False,1,0,1.6039344262295083,False,False,True,0.03278688524590164,2,False,False,False,True,False,61,11,0
CUST100901,32,False,True,False,False,False,17,132.1,False,False,True,True,False,False,2.316666666666667,False,True,False,47,0.6538461538461539,0.254856,0.444,0.426,26,3672.38,True,False,False,0,0,False,False,True,False,False,False,True,False,42,1.0,3,False,True,False,False,False,0,0,3.145238095238095,False,False,True,0.047619047619047616,2,False,False,True,False,False,42,9,0
CUST100902,36,False,False,True,False,False,16,128.08,False,True,False,False,False,True,1.4699992192379763,False,True,False,11,0.6153846153846154,0.17109299999999997,0.321,0.467,26,2259.33,True,False,False,0,1,False,True,False,False,False,True,False,False,10,0.8333333333333334,4,False,False,False,False,True,2,0,7.115555555555556,False,False,True,0.1111111111111111,2,True,False,False,False,False,18,10,0
CUST100903,50,False,False,False,True,False,17,148.28,True,False,False,False,False,True,1.3239591763330636,True,False,False,80,0.6071428571428571,0.279169,0.451,0.381,28,2355.8,False,False,True,0,0,True,False,False,False,False,False,True,False,33,1.0,5,True,False,False,False,False,1,2,6.44695652173913,True,False,False,0.13043478260869565,3,True,False,False,False,False,23,11,1
CUST100904,38,False,False,True,False,False,16,113.2,False,False,True,True,False,False,2.7799985276796226,False,True,False,41,0.48484848484848486,0.20682,0.383,0.46,33,3776.35,False,True,False,0,2,False,False,False,True,False,True,False,False,-9,0.6666666666666667,3,False,True,False,False,False,0,2,2.0962962962962965,True,False,False,0.037037037037037035,2,False,False,False,True,False,54,17,0
CUST100905,37,False,False,True,False,False,16,161.63,True,False,False,True,False,False,1.7466641918785706,False,False,True,52,0.64,0.0876,0.24,0.635,25,3387.76,True,False,False,0,0,False,False,True,False,False,False,True,False,44,1.0,2,False,True,False,False,False,0,0,5.387666666666666,False,False,True,0.0,0,False,False,True,False,False,30,9,0
CUST100906,21,True,False,False,False,False,22,152.1,True,False,False,True,False,False,3.4411133026517646,True,False,False,53,0.7096774193548387,0.131252,0.314,0.582,31,6280.72,False,True,False,0,2,False,False,True,False,False,False,True,False,27,0.6666666666666667,6,False,True,False,False,False,0,1,2.622413793103448,False,True,False,0.017241379310344827,1,False,False,False,True,False,58,9,0
CUST100907,44,False,False,True,False,False,23,118.72,True,False,False,True,False,False,3.1294432277628035,False,True,False,24,0.7931034482758621,0.052836,0.444,0.881,29,4458.33,True,False,False,0,1,False,True,False,False,False,True,False,False,20,0.8333333333333334,2,False,False,True,False,False,2,1,1.7458823529411764,False,False,True,0.058823529411764705,4,False,False,False,True,False,68,6,0
CUST100908,43,False,False,True,False,False,21,109.63,True,False,False,True,False,False,2.74479309191523,False,True,False,29,0.75,0.111399,0.213,0.477,28,3610.94,True,False,False,0,2,False,False,True,False,False,True,False,False,-8,0.6666666666666667,5,False,False,True,False,False,1,2,1.6362686567164177,False,False,True,0.029850746268656716,2,False,False,False,True,False,67,7,1
CUST100909,60,False,False,False,False,True,18,156.39,False,True,False,True,False,False,3.2386128695355634,False,True,False,20,0.6428571428571429,0.26819200000000004,0.464,0.422,28,6077.84,False,True,False,0,1,False,False,False,True,False,False,True,False,30,0.8333333333333334,2,False,False,True,False,False,0,0,2.202676056338028,False,False,True,0.028169014084507043,2,False,False,False,True,False,71,10,0
CUST100910,33,False,True,False,False,False,20,82.89,False,True,False,False,False,True,1.3900048256725779,True,False,False,61,0.6060606060606061,0.012375000000000011,0.225,0.945,33,1382.61,False,True,False,0,0,False,False,False,True,False,False,True,False,38,1.0,3,True,False,False,False,False,1,1,4.605,True,False,False,0.05555555555555555,1,True,False,False,False,False,18,13,0
CUST100911,38,False,False,True,False,False,19,47.2,False,False,True,False,True,False,1.0763947740112991,True,False,False,52,0.5588235294117647,0.18407,0.466,0.605,34,609.67,True,False,False,0,1,False,False,False,True,False,True,False,False,-6,0.8333333333333334,5,False,True,False,False,False,0,1,6.742857142857143,False,True,False,0.0,0,False,True,False,False,False,7,15,0
CUST100912,39,False,False,True,False,False,13,46.95,False,True,False,False,False,True,2.8838835640752567,False,True,False,48,0.5652173913043478,0.08220300000000001,0.517,0.841,23,1624.78,False,False,True,0,1,False,False,True,False,False,False,False,True,62,0.8333333333333334,8,False,True,False,False,False,1,1,1.17375,False,False,True,0.075,3,False,False,True,False,False,40,10,0
CUST100913,53,False,False,False,True,False,20,79.16,False,True,False,True,False,False,3.2022170288024254,False,False,True,74,0.5882352941176471,0.04471000000000001,0.17,0.737,34,3041.85,False,True,False,0,1,False,False,False,False,True,False,True,False,40,0.8333333333333334,2,True,False,False,False,False,0,1,1.1308571428571428,True,False,False,0.014285714285714285,1,False,False,False,True,False,70,14,0
CUST100914,35,False,True,False,False,False,15,144.68,True,False,False,True,False,False,3.020280388904248,False,False,True,59,0.6,0.140818,0.362,0.611,25,5243.69,False,True,False,0,1,False,False,False,True,False,True,False,False,8,0.8333333333333334,2,False,True,False,False,False,1,0,2.225846153846154,False,False,True,0.015384615384615385,1,False,False,False,True,False,65,10,0
CUST100915,39,False,False,True,False,False,23,95.97,True,False,False,True,False,False,3.1294414921329583,True,False,False,44,0.6216216216216216,0.30547199999999997,0.444,0.312,37,3603.99,False,True,False,0,2,False,False,True,False,False,False,True,False,29,0.6666666666666667,2,False,True,False,False,False,1,2,1.4113235294117648,True,False,False,0.04411764705882353,3,False,False,False,True,False,68,14,0
CUST100916,43,False,False,True,False,False,20,124.2,False,True,False,True,False,False,2.8847222222222224,False,True,False,75,0.7407407407407407,0.316692,0.463,0.316,27,4299.39,False,True,False,0,0,False,True,False,False,False,False,False,True,55,1.0,5,True,False,False,False,False,2,2,2.5346938775510206,False,True,False,0.061224489795918366,3,False,False,False,True,False,49,7,0
CUST100917,38,False,False,True,False,False,18,92.71,False,True,False,True,False,False,2.858330636752598,False,True,False,32,0.6666666666666666,0.10751200000000001,0.356,0.698,27,3179.95,True,False,False,0,2,False,False,False,True,False,False,False,True,70,0.6666666666666667,4,False,True,False,False,False,3,1,1.7828846153846152,True,False,False,0.0,0,False,False,False,True,False,52,9,0
CUST100918,31,False,True,False,False,False,9,93.07,False,False,True,False,False,True,1.605834318255077,True,False,False,18,0.5294117647058824,0.035175,0.105,0.665,17,1793.46,True,False,False,0,0,True,False,False,False,False,False,False,True,76,1.0,1,False,False,True,False,False,1,0,3.209310344827586,False,False,True,0.06896551724137931,2,False,False,True,False,False,29,8,0
CUST100920,48,False,False,False,True,False,22,110.86,True,False,False,False,True,False,0.7818720307895846,False,True,False,31,0.7333333333333333,0.17677800000000002,0.414,0.573,30,1040.14,True,False,False,0,1,False,False,False,False,True,True,False,False,-5,0.8333333333333334,3,False,True,False,False,False,1,1,12.317777777777778,False,False,True,0.2222222222222222,2,False,True,False,False,False,9,8,1
CUST100921,25,True,False,False,False,False,5,107.12,False,True,False,True,False,False,2.5097242967388596,False,True,False,92,0.5,0.341775,0.441,0.225,10,3226.1,False,True,False,0,0,True,False,False,False,False,True,False,False,12,1.0,3,False,False,False,True,False,1,2,2.279148936170213,False,False,True,0.0425531914893617,2,False,False,True,False,False,47,5,0
CUST100922,37,False,False,True,False,False,19,133.57,True,False,False,False,False,True,1.737497192483342,False,True,False,73,0.6129032258064516,0.27405,0.406,0.325,31,2784.93,True,False,False,1,2,False,False,False,False,True,True,False,False,-7,0.6666666666666667,3,True,False,False,False,False,2,3,3.180238095238095,False,False,True,0.023809523809523808,1,False,False,True,False,False,42,12,1
CUST100923,28,False,True,False,False,False,17,127.95,True,False,False,True,False,False,2.817500325648039,False,True,False,26,0.53125,0.19743899999999998,0.579,0.659,32,4325.99,False,False,True,0,2,False,True,False,False,False,False,False,True,63,0.6666666666666667,4,False,False,True,False,False,4,1,2.5088235294117647,False,False,True,0.0,0,False,False,False,True,False,51,15,0
CUST100924,49,False,False,False,True,False,22,106.13,False,True,False,True,False,False,3.021663682904614,True,False,False,23,0.6666666666666666,0.189666,0.369,0.486,33,3848.27,False,True,False,0,0,False,False,True,False,False,False,True,False,27,1.0,4,False,False,True,False,False,1,1,1.8951785714285714,False,True,False,0.05357142857142857,3,False,False,False,True,False,56,11,0
CUST100925,19,True,False,False,False,False,14,47.23,True,False,False,False,True,False,1.9981297198108547,False,True,False,32,0.42424242424242425,0.129096,0.396,0.674,33,1132.46,False,True,False,0,1,False,False,True,False,False,False,False,True,67,0.8333333333333334,3,False,True,False,False,False,0,0,0.926078431372549,True,False,False,0.0392156862745098,2,False,False,False,True,False,51,19,1
CUST100926,30,False,True,False,False,False,20,163.18,False,True,False,True,False,False,3.2022204518527597,False,True,False,45,0.6060606060606061,0.09385600000000001,0.224,0.581,33,6270.46,False,True,False,0,0,True,False,False,False,False,True,False,False,-8,1.0,2,False,True,False,False,False,0,1,2.3311428571428574,True,False,False,0.02857142857142857,2,False,False,False,True,False,70,13,0
CUST100927,40,False,False,True,False,False,18,111.17,True,False,False,False,False,True,1.6361128601841024,False,False,True,47,0.6428571428571429,0.220418,0.466,0.527,28,2182.64,False,True,False,0,0,False,False,True,False,False,True,False,False,13,1.0,5,False,True,False,False,False,0,0,5.5585,True,False,False,0.1,2,True,False,False,False,False,20,10,0
CUST100930,30,False,True,False,False,False,24,155.87,False,False,True,True,False,False,3.2749994653664376,False,False,True,29,0.6486486486486487,0.124815,0.265,0.529,37,6125.69,True,False,False,0,2,False,True,False,False,False,False,False,True,52,0.6666666666666667,2,False,False,True,False,False,1,1,2.164861111111111,False,False,True,0.0,0,False,False,False,True,False,72,13,0
CUST100932,20,True,False,False,False,False,17,114.9,False,True,False,True,False,False,2.939998549463301,False,False,True,42,0.68,0.06832,0.122,0.44,25,4053.67,True,False,False,0,1,False,True,False,False,False,True,False,False,19,0.8333333333333334,4,False,True,False,False,False,3,0,2.1277777777777778,True,False,False,0.018518518518518517,1,False,False,False,True,False,54,8,0
CUST100933,18,True,False,False,False,False,16,114.48,True,False,False,False,False,True,1.5283310039599347,False,False,True,76,0.48484848484848486,0.009984,0.039,0.744,33,2099.56,False,True,False,0,3,False,True,False,False,False,False,False,True,59,0.5,2,True,False,False,False,False,0,2,4.7700000000000005,True,False,False,0.0,0,True,False,False,False,False,24,17,0
CUST100934,41,False,False,True,False,False,17,125.81,False,False,True,False,False,True,1.773958084942903,False,True,False,80,0.68,0.08213400000000001,0.486,0.831,25,2678.18,False,True,False,0,1,False,True,False,False,False,False,False,True,63,0.8333333333333334,2,True,False,False,False,False,0,2,2.6768085106382977,True,False,False,0.0851063829787234,4,False,False,True,False,False,47,8,1
CUST100936,25,True,False,False,False,False,17,192.01,False,True,False,True,False,False,3.667499956599483,False,True,False,34,0.5666666666666667,0.08131200000000002,0.528,0.846,30,8450.36,True,False,False,0,0,True,False,False,False,False,False,True,False,37,1.0,6,False,True,False,False,False,1,1,3.0477777777777777,True,False,False,0.047619047619047616,3,False,False,False,True,False,63,13,0
CUST100937,44,False,False,True,False,False,18,226.3,False,True,False,True,False,False,3.062498158786272,False,False,True,18,0.72,0.155584,0.442,0.648,25,8316.52,False,False,True,0,2,False,False,True,False,False,True,False,False,6,0.6666666666666667,4,False,False,True,False,False,2,1,3.9701754385964914,True,False,False,0.03508771929824561,2,False,False,False,True,False,57,7,0
CUST100938,39,False,False,True,False,False,13,128.06,False,False,True,True,False,False,2.6563915352178666,False,True,False,28,0.41935483870967744,0.271216,0.506,0.464,31,4082.13,False,True,False,0,0,False,True,False,False,False,False,False,True,62,1.0,2,False,False,True,False,False,1,0,2.3283636363636364,False,True,False,0.03636363636363636,2,False,False,False,True,False,55,18,0
CUST100939,30,False,True,False,False,False,16,20.0,True,False,False,False,True,False,3.5316666666666667,True,False,False,42,0.5517241379310345,0.34279200000000004,0.529,0.352,29,847.6,False,True,False,0,0,False,False,True,False,False,True,False,False,-2,1.0,6,False,True,False,False,False,0,1,0.3333333333333333,False,True,False,0.016666666666666666,1,False,False,False,True,False,60,13,0
CUST100940,22,True,False,False,False,False,12,72.17,True,False,False,False,False,True,2.4500023093621546,False,False,True,27,0.5217391304347826,0.07052499999999999,0.325,0.783,23,2121.8,False,True,False,0,3,False,False,False,False,True,True,False,False,-13,0.5,4,False,False,True,False,False,3,2,1.1640322580645162,True,False,False,0.0,0,False,False,False,True,False,62,11,1
CUST100941,46,False,False,False,True,False,22,196.52,True,False,False,True,False,False,1.639998473437818,False,False,True,37,0.6666666666666666,0.37935900000000006,0.549,0.309,33,3867.51,True,False,False,0,1,False,False,False,True,False,False,True,False,38,0.8333333333333334,1,False,True,False,False,False,1,0,6.550666666666667,True,False,False,0.03333333333333333,1,False,False,True,False,False,30,11,0
CUST100942,43,False,False,True,False,False,16,147.34,False,False,True,False,False,True,1.3583322021627982,False,True,False,123,0.5333333333333333,0.157384,0.412,0.618,30,2401.64,True,False,False,0,0,False,False,False,False,True,True,False,False,20,1.0,6,False,False,False,True,False,1,1,6.697272727272727,True,False,False,0.09090909090909091,2,True,False,False,False,False,22,14,1
CUST100943,35,False,True,False,False,False,25,134.17,False,True,False,False,False,True,1.36104071948523,False,True,False,40,0.7352941176470589,0.256676,0.623,0.588,34,2191.33,True,False,False,0,1,False,False,False,True,False,False,False,True,52,0.8333333333333334,3,False,True,False,False,False,0,1,4.626551724137931,False,False,True,0.10344827586206896,3,False,False,True,False,False,29,9,1
CUST100944,56,False,False,False,False,True,23,107.49,False,False,True,True,False,False,2.5402750643470715,False,False,True,61,0.6764705882352942,0.06949599999999999,0.146,0.524,34,3276.65,False,True,False,0,0,False,False,False,False,True,False,False,True,46,1.0,5,True,False,False,False,False,0,1,2.6217073170731706,False,True,False,0.04878048780487805,2,False,False,True,False,False,41,11,0
CUST100946,19,True,False,False,False,False,14,190.5,True,False,False,True,False,False,2.265209973753281,False,True,False,116,0.5384615384615384,0.16878400000000002,0.308,0.452,26,5178.27,False,True,False,0,2,False,False,True,False,False,False,True,False,43,0.6666666666666667,2,False,False,False,True,False,2,2,2.9307692307692306,True,False,False,0.03076923076923077,2,False,False,False,True,False,65,12,1
CUST100947,28,False,True,False,False,False,19,77.96,True,False,False,False,False,True,1.8919424491192065,True,False,False,64,0.7037037037037037,0.20557799999999998,0.423,0.514,27,1769.95,False,True,False,0,0,True,False,False,False,False,False,False,True,62,1.0,3,True,False,False,False,False,3,1,2.514838709677419,False,False,True,0.06451612903225806,2,False,False,True,False,False,31,8,0
CUST100948,35,False,True,False,False,False,17,147.82,False,False,True,True,False,False,1.8533351373291842,True,False,False,5,0.53125,0.21489299999999997,0.567,0.621,32,3287.52,False,True,False,0,0,False,False,False,False,True,True,False,False,8,1.0,3,False,False,False,False,True,1,0,4.927333333333333,False,False,True,0.03333333333333333,1,False,False,True,False,False,30,15,0
CUST100949,39,False,False,True,False,False,17,56.47,False,True,False,False,True,False,1.042500442712945,False,True,False,55,0.5483870967741935,0.098154,0.246,0.601,31,706.44,False,True,False,0,0,False,False,False,False,True,False,False,True,52,1.0,3,False,True,False,False,False,2,0,3.1372222222222224,True,False,False,0.0,0,True,False,False,False,False,18,14,1
CUST100950,33,False,True,False,False,False,23,105.31,False,False,True,False,False,True,1.2736128256259298,True,False,False,23,0.6571428571428571,0.08610799999999998,0.412,0.791,35,1609.49,False,False,True,0,1,False,False,False,True,False,False,True,False,24,0.8333333333333334,2,False,False,True,False,False,1,0,6.194705882352942,False,False,True,0.058823529411764705,1,True,False,False,False,False,17,12,0
CUST100953,52,False,False,False,True,False,17,98.42,False,True,False,True,False,False,3.350555442660706,False,True,False,80,0.5666666666666667,0.257114,0.638,0.597,30,3957.14,False,True,False,0,1,False,True,False,False,False,False,False,True,75,0.8333333333333334,6,True,False,False,False,False,2,1,1.7575,False,False,True,0.03571428571428571,2,False,False,False,True,False,56,13,0
CUST100956,40,False,False,True,False,False,25,46.41,False,False,True,False,False,True,3.1861129067011422,False,True,False,81,0.6756756756756757,0.16298,0.58,0.719,37,1774.41,True,False,False,0,0,False,False,True,False,False,False,False,True,51,1.0,5,True,False,False,False,False,4,1,0.82875,False,True,False,0.017857142857142856,1,False,False,False,True,False,56,12,0
CUST100958,42,False,False,True,False,False,18,96.0,False,True,False,False,False,True,2.296875,False,False,True,5,0.6206896551724138,0.08090100000000001,0.267,0.697,29,2646.0,False,True,False,0,3,False,True,False,False,False,True,False,False,10,0.5,4,False,False,False,False,True,1,1,1.6842105263157894,False,False,True,0.017543859649122806,1,False,False,False,True,False,57,11,1
CUST100959,41,False,False,True,False,False,16,146.79,True,False,False,True,False,False,2.2561084996707317,False,False,True,32,0.5517241379310345,0.14773999999999998,0.415,0.644,29,3974.09,True,False,False,0,0,False,False,True,False,False,False,False,True,100,1.0,2,False,True,False,False,False,1,0,3.3361363636363635,False,False,True,0.045454545454545456,2,False,False,True,False,False,44,13,0
CUST100961,51,False,False,False,True,False,14,168.94,False,False,True,False,False,True,0.6913894479302317,True,False,False,51,0.56,0.11319000000000001,0.77,0.853,25,1401.64,False,True,False,0,0,False,False,True,False,False,False,False,True,84,1.0,2,False,True,False,False,False,2,1,168.94,False,True,False,4.0,4,False,False,False,False,True,1,11,0
CUST100963,44,False,False,True,False,False,17,83.6,False,True,False,True,False,False,3.2022228867623603,False,True,False,26,0.7083333333333334,0.252025,0.425,0.407,24,3212.47,False,True,False,0,1,False,False,True,False,False,False,False,True,50,0.8333333333333334,2,False,False,True,False,False,2,0,1.1942857142857142,False,True,False,0.02857142857142857,2,False,False,False,True,False,70,7,0
CUST100964,35,False,True,False,False,False,14,139.19,False,True,False,False,False,True,1.7760435376104604,False,True,False,50,0.5833333333333334,0.0292,0.073,0.6,24,2966.49,True,False,False,0,1,False,False,False,False,True,False,True,False,29,0.8333333333333334,5,False,True,False,False,False,1,1,3.7618918918918918,False,True,False,0.13513513513513514,5,False,False,True,False,False,37,10,1
CUST100965,52,False,False,False,True,False,16,139.89,False,True,False,True,False,False,2.680207067457765,False,True,False,100,0.5925925925925926,0.083707,0.137,0.389,27,4499.21,False,True,False,1,2,False,False,True,False,False,False,False,True,53,0.6666666666666667,5,False,False,False,True,False,2,3,2.152153846153846,False,False,True,0.046153846153846156,3,False,False,False,True,False,65,11,1
CUST100966,29,False,True,False,False,False,16,216.22,False,False,True,True,False,False,2.510833872907224,True,False,False,24,0.5714285714285714,0.14929800000000001,0.501,0.702,28,6514.71,False,True,False,0,2,False,True,False,False,False,True,False,False,-7,0.6666666666666667,2,False,False,True,False,False,0,2,4.239607843137255,True,False,False,0.0392156862745098,2,False,False,False,True,False,51,12,0
CUST100967,56,False,False,False,False,True,17,74.16,True,False,False,False,True,False,0.6913879899316793,False,True,False,54,0.5862068965517241,0.09351299999999999,0.427,0.781,29,615.28,False,True,False,0,1,False,False,False,True,False,True,False,False,-10,0.8333333333333334,2,False,True,False,False,False,0,1,74.16,False,True,False,1.0,1,False,False,False,False,True,1,12,0
CUST100968,36,False,False,True,False,False,18,167.57,True,False,False,False,False,True,1.1943764794812117,False,False,True,148,0.6428571428571429,0.357595,0.595,0.399,28,2401.7,True,False,False,0,2,False,True,False,False,False,False,False,True,53,0.6666666666666667,4,False,False,False,True,False,2,2,7.979523809523809,False,True,False,0.047619047619047616,1,True,False,False,False,False,21,10,1
CUST100969,20,True,False,False,False,False,13,131.75,True,False,False,True,False,False,2.0560404807084125,False,True,False,59,0.48148148148148145,0.07996800000000001,0.098,0.184,27,3250.6,True,False,False,0,0,False,True,False,False,False,True,False,False,-18,1.0,3,False,True,False,False,False,0,2,2.4858490566037736,True,False,False,0.0,0,False,False,False,True,False,53,14,1
CUST100970,37,False,False,True,False,False,16,41.19,False,True,False,False,True,False,1.3883426397993042,False,True,False,43,0.5714285714285714,0.287648,0.404,0.288,28,686.23,False,True,False,1,2,False,False,True,False,False,True,False,False,-1,0.6666666666666667,4,False,True,False,False,False,0,3,2.574375,False,True,False,0.0625,1,True,False,False,False,False,16,12,0
CUST100971,29,False,True,False,False,False,19,90.35,True,False,False,True,False,False,3.576941523704114,True,False,False,66,0.6129032258064516,0.04715100000000001,0.279,0.831,31,3878.12,False,True,False,0,1,False,True,False,False,False,False,True,False,29,0.8333333333333334,6,True,False,False,False,False,0,1,1.4811475409836066,True,False,False,0.01639344262295082,1,False,False,False,True,False,61,12,0
